"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","01 Nov 2018","18","134.68","134.31","0.78","-1.15","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","19","134.53","134.35","0.54","-1.10","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","20","133.44","133.33","0.49","-1.12","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","21","195.52","194.97","1.53","-1.72","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","22","304.81","303.68","3.03","-2.64","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","23","204.19","203.71","1.57","-1.83","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","24","133.34","133.33","0.38","-1.11","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","25","130.64","130.28","0.35","-0.74","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","26","130.70","130.28","0.34","-0.66","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","27","133.25","133.33","0.37","-1.19","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","28","165.02","164.56","0.87","-1.15","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","29","144.25","143.68","0.58","-0.75","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","30","139.23","138.58","0.49","-0.58","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","31","133.73","133.31","0.37","-0.69","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","32","128.54","128.19","0.34","-0.73","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","33","128.63","128.15","0.35","-0.61","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","34","127.52","127.12","0.35","-0.69","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","35","120.58","120.45","0.27","-0.88","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","36","115.23","115.37","0.34","-1.22","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","37","109.69","109.49","0.23","-0.77","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","38","108.84","108.69","0.23","-0.82","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","39","108.62","108.82","0.23","-1.17","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","40","110.88","111.08","0.20","-1.14","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","41","119.31","119.50","0.23","-1.16","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","42","126.53","126.97","0.34","-1.52","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","43","124.99","125.00","0.31","-1.06","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","44","129.94","130.21","0.41","-1.42","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","45","126.89","126.52","0.42","-0.79","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","46","120.19","119.54","0.31","-0.40","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","47","111.73","111.13","0.21","-0.36","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","01 Nov 2018","48","106.46","105.58","0.41","-0.27","0.00","0.20","0.3016","0.0034","0.2358"
"WEP","02 Nov 2018","1","109.49","108.71","0.31","-0.27","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","2","105.65","104.91","0.05","-0.05","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","3","103.44","102.80","0.17","-0.27","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","4","101.78","100.73","0.17","0.13","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","5","100.37","99.50","0.18","-0.05","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","6","97.46","96.41","0.18","0.13","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","7","96.17","95.01","0.35","0.07","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","8","95.60","94.67","0.34","-0.15","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","9","95.60","94.67","0.27","-0.08","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","10","96.70","95.70","0.27","-0.01","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","11","98.20","97.43","0.35","-0.32","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","12","102.23","101.61","0.41","-0.53","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","13","103.92","103.44","0.23","-0.49","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","14","106.73","106.64","0.23","-0.89","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","15","105.95","105.44","0.48","-0.72","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","16","111.73","111.16","0.48","-0.65","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","17","121.11","120.38","0.46","-0.47","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","18","127.11","126.52","0.45","-0.60","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","19","125.43","124.94","0.38","-0.63","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","20","125.18","124.94","0.40","-0.90","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","21","127.98","127.51","0.43","-0.70","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","22","127.41","127.56","0.39","-1.28","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","23","126.42","126.49","0.36","-1.17","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","24","122.94","122.99","0.29","-1.08","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","25","117.82","117.93","0.23","-1.08","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","26","118.54","118.81","0.24","-1.25","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","27","121.67","122.22","0.29","-1.58","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","28","124.28","124.92","0.33","-1.71","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","29","125.77","126.08","0.34","-1.39","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","30","125.86","125.94","0.34","-1.16","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","31","124.71","124.44","0.31","-0.79","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","32","124.35","124.06","0.31","-0.76","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","33","119.06","118.81","0.27","-0.77","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","34","114.34","114.29","0.30","-1.00","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","35","108.80","108.74","0.23","-0.91","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","36","106.14","106.10","0.34","-1.04","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","37","104.78","104.69","0.35","-1.00","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","38","104.35","104.49","0.33","-1.21","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","39","104.60","104.59","0.34","-1.07","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","40","106.36","106.57","0.21","-1.16","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","41","111.02","111.09","0.21","-1.02","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","42","115.26","115.68","0.22","-1.38","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","43","113.56","113.54","0.21","-0.94","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","44","111.22","111.15","0.20","-0.88","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","45","108.96","108.60","0.21","-0.59","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","46","105.77","105.47","0.21","-0.66","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","47","103.71","103.23","0.21","-0.47","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","02 Nov 2018","48","102.67","102.04","0.21","-0.32","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","03 Nov 2018","1","103.04","101.91","0.36","0.01","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","2","102.21","100.91","0.23","0.32","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","3","99.90","98.87","0.22","0.05","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","4","97.71","96.80","0.17","-0.02","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","5","95.53","94.84","0.34","-0.41","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","6","94.78","94.28","0.33","-0.59","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","7","93.66","92.64","0.33","-0.07","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","8","92.61","91.49","0.33","0.03","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","9","91.65","90.62","0.33","-0.06","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","10","91.48","90.62","0.32","-0.21","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","11","93.47","92.64","0.34","-0.27","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","12","95.55","94.69","0.42","-0.32","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","13","97.48","96.79","0.38","-0.44","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","14","98.15","97.52","0.39","-0.51","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","15","99.36","98.85","0.52","-0.77","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","16","101.78","100.99","0.52","-0.48","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","17","103.66","103.17","0.40","-0.67","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","18","106.07","105.56","0.39","-0.64","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","19","109.29","109.07","0.23","-0.77","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","20","114.96","114.64","0.22","-0.65","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","21","116.74","116.48","0.23","-0.73","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","22","120.27","120.09","0.28","-0.86","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","23","118.58","118.68","0.25","-1.11","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","24","115.81","116.04","0.20","-1.19","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","25","114.76","114.70","0.19","-0.89","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","26","112.50","112.44","0.37","-1.07","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","27","110.12","109.86","0.37","-0.87","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","28","112.98","112.43","0.38","-0.59","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","29","109.27","108.95","0.38","-0.81","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","30","109.08","108.41","0.38","-0.47","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","31","107.60","106.75","0.38","-0.28","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","32","118.60","118.51","0.47","-1.14","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","33","116.45","116.08","0.49","-0.88","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","34","114.98","114.52","0.72","-1.02","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","35","114.83","114.24","0.76","-0.93","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","36","115.43","114.25","1.50","-1.07","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","37","116.16","114.58","1.51","-0.69","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","38","122.81","120.95","1.63","-0.53","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","39","123.92","122.14","1.35","-0.33","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","40","121.28","119.87","1.07","-0.42","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","41","110.10","108.42","1.06","-0.14","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","42","107.18","105.80","1.04","-0.42","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","43","106.03","105.19","0.54","-0.46","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","44","103.74","103.34","0.42","-0.78","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","45","102.12","101.62","0.44","-0.69","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","46","102.10","101.21","0.64","-0.51","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","47","105.62","104.79","0.65","-0.58","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","03 Nov 2018","48","106.46","105.54","0.42","-0.25","0.00","0.20","0.3016","0.0036","0.2526"
"WEP","04 Nov 2018","1","118.94","118.15","0.37","-0.35","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","2","116.09","114.52","0.55","0.25","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","3","108.96","107.50","0.53","0.16","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","4","108.07","106.62","0.52","0.16","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","5","102.93","101.97","0.28","-0.09","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","6","101.98","100.94","0.27","0.00","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","7","100.27","99.00","0.27","0.23","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","8","99.93","98.99","0.18","0.00","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","9","99.71","98.99","0.33","-0.38","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","10","102.47","101.94","0.33","-0.57","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","11","107.42","107.17","0.34","-0.86","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","12","114.91","113.92","0.65","-0.42","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","13","108.00","106.41","1.00","-0.18","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","14","111.84","110.14","1.69","-0.76","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","15","112.78","110.96","1.69","-0.64","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","16","121.58","119.38","2.22","-0.79","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","17","126.75","124.08","2.21","-0.30","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","18","128.17","125.57","2.14","-0.31","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","19","128.24","126.67","1.52","-0.71","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","20","134.25","133.22","0.93","-0.67","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","21","136.34","135.58","0.80","-0.81","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","22","141.66","140.94","0.83","-0.88","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","23","135.22","133.73","1.64","-0.92","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","24","128.88","127.46","1.45","-0.79","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","25","128.10","126.74","1.44","-0.85","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","26","128.08","126.77","1.43","-0.89","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","27","130.92","129.73","1.40","-0.97","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","28","135.23","133.72","1.58","-0.84","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","29","135.19","133.86","1.45","-0.89","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","30","134.35","133.71","0.68","-0.80","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","31","134.69","133.73","0.68","-0.48","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","32","132.38","131.58","0.69","-0.65","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","33","128.09","126.75","1.48","-0.91","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","34","127.80","126.73","1.63","-1.32","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","35","128.60","127.32","1.90","-1.38","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","36","135.77","133.21","3.11","-1.32","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","37","141.83","139.95","2.06","-0.94","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","38","161.87","159.28","2.42","-0.59","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","39","235.93","232.87","3.47","-1.17","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","40","308.52","305.35","3.98","-1.58","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","41","310.50","307.26","4.00","-1.53","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","42","449.95","448.37","3.89","-3.07","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","43","650.92","650.41","5.62","-5.87","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","44","150.71","150.56","1.00","-1.62","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","45","136.55","135.52","1.06","-0.80","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","46","136.54","135.46","0.92","-0.61","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","47","142.21","141.03","0.76","-0.34","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","04 Nov 2018","48","126.11","124.69","0.64","0.01","0.00","0.20","0.3016","0.0037","0.2615"
"WEP","05 Nov 2018","1","111.24","110.00","0.96","-0.47","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","2","108.02","106.90","0.36","0.02","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","3","106.61","105.50","0.35","0.02","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","4","103.84","102.93","0.35","-0.18","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","5","103.53","102.41","0.37","0.01","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","6","103.11","101.97","0.36","0.04","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","7","102.08","100.95","0.35","0.04","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","8","100.56","99.74","0.35","-0.27","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","9","100.83","99.73","0.35","0.01","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","10","101.93","100.96","0.35","-0.12","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","11","103.27","102.40","0.22","-0.10","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","12","106.73","105.89","0.73","-0.63","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","13","109.91","108.48","1.36","-0.68","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","14","115.50","113.97","1.48","-0.69","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","15","108.17","107.26","0.73","-0.56","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","16","115.87","114.67","0.84","-0.38","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","17","125.95","125.96","0.47","-1.23","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","18","128.04","127.15","0.56","-0.41","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","19","133.23","132.27","0.63","-0.41","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","20","128.88","128.13","0.43","-0.42","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","21","128.76","128.14","0.40","-0.52","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","22","128.87","128.15","0.38","-0.40","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","23","127.34","127.08","0.35","-0.84","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","24","125.72","125.66","0.32","-1.00","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","25","122.90","122.49","0.29","-0.62","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","26","124.98","124.50","0.30","-0.56","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","27","125.95","125.63","0.31","-0.74","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","28","127.01","127.00","0.35","-1.08","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","29","126.64","126.65","0.32","-1.07","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","30","126.63","126.66","0.31","-1.08","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","31","126.91","126.96","0.32","-1.11","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","32","126.85","126.96","0.33","-1.18","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","33","126.74","126.95","0.34","-1.30","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","34","125.24","125.65","0.36","-1.52","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","35","123.77","123.99","0.34","-1.31","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","36","116.05","116.32","0.23","-1.24","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","37","114.37","114.34","0.21","-0.92","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","38","115.16","114.91","0.21","-0.70","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","39","115.51","114.93","0.22","-0.38","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","40","116.93","116.26","0.23","-0.30","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","41","115.25","114.65","0.21","-0.35","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","42","124.76","124.47","0.33","-0.78","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","43","116.37","115.88","0.22","-0.47","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","44","110.99","109.97","0.62","-0.34","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","45","109.16","107.36","1.06","0.00","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","46","109.84","109.01","0.25","-0.16","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","47","106.93","105.61","0.75","-0.17","0.00","0.20","0.3016","0.0034","0.2373"
"WEP","05 Nov 2018","48","103.44","102.39","0.63","-0.33","0.00","0.20","0.3016","0.0034","0.2373"
